"DATASET: Annual freshwater abstraction by source and sector [env_wat_abs]"

"LAST UPDATE: 09.04.18 14:21:01"

"EXTRACTION DATE: 26.05.18 13:26:52"

"SOURCE OF DATA: Eurostat"

"TIME"
"2006"
"2007"
"2008"
"2009"
"2010"
"2011"
"2012"
"2013"
"2014"
"2015"

"GEO"
"Belgium"
"Bulgaria"
"Czech Republic"
"Denmark"
"Germany (until 1990 former territory of the FRG)"
"Estonia"
"Ireland"
"Greece"
"Spain"
"France"
"Croatia"
"Italy"
"Cyprus"
"Latvia"
"Lithuania"
"Luxembourg"
"Hungary"
"Malta"
"Netherlands"
"Austria"
"Poland"
"Portugal"
"Romania"
"Slovenia"
"Slovakia"
"Finland"
"Sweden"
"United Kingdom"
"England and Wales"
"Iceland"
"Norway"
"Switzerland"
"Former Yugoslav Republic of Macedonia, the"
"Albania"
"Serbia"
"Turkey"
"Bosnia and Herzegovina"
"Kosovo (under United Nations Security Council Resolution 1244/99)"

"WAT_PROC"
"Total gross abstraction"
"Water abstraction for public water supply"
"Water abstraction for agriculture"
"Water abstraction for manufacturing industry"
"Water abstraction - net"

"WAT_SRC"
"Fresh surface and groundwater"

"UNIT"
"Million cubic metres"

"No footnotes available"

"Available flags:"
"b","break in time series"
"c","confidential"
"d","definition differs, see metadata"
"e","estimated"
"f","forecast"
"i","see metadata (phased out)"
"n","not significant"
"p","provisional"
"r","revised"
"s","Eurostat estimate (phased out)"
"u","low reliability"
"z","not applicable"

"Special value:"
":","not available"

